fact_purchased_orders_link_to_ops,fact_purchased_orders_exposed_order_id,dim_business_users_link_to_ops,dim_business_users_expert_id,fact_purchased_orders_total_expert_commission
https://ops.curated.com/orders/AgAAACkA80h_eEUAQs-ORYAGOqorcg,41273-87481,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,42
https://ops.curated.com/orders/AgAAACkAhysZmKgzT32vHGwfuUlY5A,84121-23224,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,57.9
https://ops.curated.com/orders/AgAAACkAkRNFjNRpQi2WT7oYgkpsHQ,98814-05355,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,35
https://ops.curated.com/orders/AgAAACkAKz2macBmSgaOr3ZbRFrNqQ,17542-53834,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,16.1
https://ops.curated.com/orders/AgAAACkAJuh-IvOrQ5Cb_ejUUNhtPw,83512-04982,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,77.69
https://ops.curated.com/orders/AgAAACkAMSup4nLZTPOOSX5szGNqOw,96837-38892,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,72.79
https://ops.curated.com/orders/AgAAACkA4g_T7R0JQ-K-KTzz24KZgQ,62938-48792,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,51.09
https://ops.curated.com/orders/AgAAACkA8HHsrCuuQpOBxTz_u54OaQ,25160-21991,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,43.95
https://ops.curated.com/orders/AgAAACkAFzK-XRbQQyOTL6YyNuWd_Q,88811-00222,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,46.62
https://ops.curated.com/orders/AgAAACkA3TJ34U0TSdSPLzZZEy8vHg,59081-39409,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,97.15
https://ops.curated.com/orders/AgAAACkA2j5EgZB8TWCEF53gWJp8hA,20544-37680,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,59.63
https://ops.curated.com/orders/AgAAACkAZ3ESYzZqTfGrLc4fMZFcig,94937-64755,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,48.99
https://ops.curated.com/orders/AgAAACkAog0QE2KXTMCm8t9f3DsaGQ,79825-02033,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,52.7
https://ops.curated.com/orders/AgAAACkADU4gN-6yQkSVvl8rEir-iw,58917-36443,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,62.15
https://ops.curated.com/orders/AgAAACkA4cfXVF61RHmPUqGVvZ3VaQ,92212-44322,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,37.79
https://ops.curated.com/orders/AgAAACkAQVF47mqhTlK83rRiScdvbQ,04677-34234,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,34.65
https://ops.curated.com/orders/AgAAACkAvIwm-iPnSDaIfcGM9D7i0w,25981-22484,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,33.6
https://ops.curated.com/orders/AgAAACkAE6rXqHGbQsS6W8tzyQ-2Tw,53487-55909,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,41.29
https://ops.curated.com/orders/AgAAACkAjBu5nHX-R8iunKOQ67kD1w,33141-32226,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,108.9
https://ops.curated.com/orders/AgAAACkAXrOarCPYSL2Czqihk9SPrQ,89112-00109,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,13.93
https://ops.curated.com/orders/AgAAACkAVuG3OAMfQMOIHRGk-DWnEg,23842-04181,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,11.9
https://ops.curated.com/orders/AgAAACkA4DcvLKk-RGOAvFtt94H3Eg,33043-48178,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,21
https://ops.curated.com/orders/AgAAACkAO8BZb0fGSi6YkIYVMSQnpQ,14108-77601,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,28.69
https://ops.curated.com/orders/AgAAACkAswsnA0DzQ5GEJgHnb4Nd-w,39309-07805,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,38.5
https://ops.curated.com/orders/AgAAACkAoBp9b2QCRrGIvyyjTAp0jw,03937-48649,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,24.5
https://ops.curated.com/orders/AgAAACkA3LOSLLAOQdmzokQ8K1uUxw,13270-01965,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,60.89
https://ops.curated.com/orders/AgAAACkAcQnxC_mjSHyS7qcaZMhJEA,30507-67559,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,11.2
https://ops.curated.com/orders/AgAAACkARaU1awhdSjWJtKlef8QPxQ,11797-64466,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,28.69
https://ops.curated.com/orders/AgAAACkA3FMfBKHlTFOhmuY5KeyJIw,81565-71286,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,10.08
https://ops.curated.com/orders/AgAAACkApwByYS_PTU-PJzWZOtGCYQ,62408-79769,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,45.5
https://ops.curated.com/orders/AgAAACkA8PXMRba4TfeF4-MXQmcQ7Q,99550-50588,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,19.6
https://ops.curated.com/orders/AgAAACkAn41wTU_ETmicSNtTp3D9tQ,15986-43077,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,29.68
https://ops.curated.com/orders/AgAAACkAZBVyjazJQDOKPXUJgJKDhg,96368-52544,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,67.89
https://ops.curated.com/orders/AgAAACkAfuFkewZyQwylj6PS3F1z-Q,89925-46677,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,14
https://ops.curated.com/orders/AgAAACkAcD0H8lEhR5C9731_-pMSSA,80939-14681,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,79.79
https://ops.curated.com/orders/AgAAACkAvyhkRP3DQKmeh8UpjXjmkg,96550-56120,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,55.99
https://ops.curated.com/orders/AgAAACkALIC9pZlKQt6Ocw9Rvq6gZQ,50247-73902,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,30.1
https://ops.curated.com/orders/AgAAACkA_6SedbU4Qk6uekD_gbFngw,59070-93529,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,13.44
https://ops.curated.com/orders/AgAAACkAI7PNnMQbQdOhzPsWJxqaig,97868-57260,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,46.2
https://ops.curated.com/orders/AgAAACkAbU-MzP2FRJiTJPFgRF1QyQ,84313-95197,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,83.95
https://ops.curated.com/orders/AgAAACkAuZ3eUMIzQyayK6d5g5Ldvw,67941-53316,https://ops.curated.com/experts/details/AgAAACoA_yOpNqjxSeGFFWRqeRM3kA,urn:biz-user:ff23a936-a8f1-49e1-8515-646a79133790,58.79
https://ops.curated.com/orders/AgAAACkALt1H8MSZRpSodt0zSaP9pg,03129-78333,https://ops.curated.com/experts/details/AgAAACoA_pPkzqiuQ0SdrOM2F8l9ZA,urn:biz-user:fe93e4ce-a8ae-4344-9dac-e33617c97d64,35.9
https://ops.curated.com/orders/AgAAACkAXIoTsSOATzyTUJJrkfy7rA,21014-21324,https://ops.curated.com/experts/details/AgAAACoA_pPkzqiuQ0SdrOM2F8l9ZA,urn:biz-user:fe93e4ce-a8ae-4344-9dac-e33617c97d64,59.21
https://ops.curated.com/orders/AgAAACkAgwR6-TVESbKjt_auZ82Iow,29952-25343,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,14.4
https://ops.curated.com/orders/AgAAACkAjaL95no5Q-qCEKCliCrrog,27695-59943,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,28.9
https://ops.curated.com/orders/AgAAACkAem18lQDmQ0ScjHtBUNoB0w,81034-69605,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,35
https://ops.curated.com/orders/AgAAACkATj1VD8kqSxi_L5DR_Uydnw,35149-17631,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,8.4
https://ops.curated.com/orders/AgAAACkAqTn_FvQWQ0ytvCSiDEyScw,05662-63925,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,13.5
https://ops.curated.com/orders/AgAAACkAtzs6ckGBRbSyUcPg05UOhw,36935-30203,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,46.19
https://ops.curated.com/orders/AgAAACkAXEanjnPMQ9qw1kQWYzvKJA,33971-96572,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,37.8
https://ops.curated.com/orders/AgAAACkA21P4MbTyTligUnbSsl9JNg,20340-63374,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,24.5
https://ops.curated.com/orders/AgAAACkArBh5cWwgT_C0_DRNqbFI_Q,65416-96293,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,55.37
https://ops.curated.com/orders/AgAAACkABCvklYYbR0C4CeCwXMLiig,70392-77400,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,28
https://ops.curated.com/orders/AgAAACkA_H9QlautQYC287EK1D6sQw,41204-38291,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,22.4
https://ops.curated.com/orders/AgAAACkAw87ulTDeRjW6q3ZrfhN5UA,12321-14156,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,74.51
https://ops.curated.com/orders/AgAAACkAPMNnusccQTmkRfEc8ghhXw,04613-72372,https://ops.curated.com/experts/details/AgAAACoA_lYxTPF-TZW-eCAwZo5O4Q,urn:biz-user:fe56314c-f17e-4d95-be78-2030668e4ee1,24.5
https://ops.curated.com/orders/AgAAACkAYQzQ_eRTQp2QQA5JIfez0g,46208-13980,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,13.68
https://ops.curated.com/orders/AgAAACkAih1SXLo5SCGgbweyK2WD_Q,76898-84952,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,5.04
https://ops.curated.com/orders/AgAAACkAkKeMBVmETQ2XngIh8cuJmw,20444-28774,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,6.4
https://ops.curated.com/orders/AgAAACkAGhgFSeU9RHWNA-Qytja4uQ,74412-60192,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,22.4
https://ops.curated.com/orders/AgAAACkA-7a4cNG5SPiWf5HnV3a1gA,17954-54264,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,47.13
https://ops.curated.com/orders/AgAAACkAByMbDpfATeemzWpYKaOX2Q,19546-84012,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,105.6
https://ops.curated.com/orders/AgAAACkA81uKtfKgT0SRoh2EnGc8qg,14173-19565,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,15.55
https://ops.curated.com/orders/AgAAACkAK1CdpnKJRAG5kpyL2P34cg,51149-96824,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,31.68
https://ops.curated.com/orders/AgAAACkAsYx_eiYASHW4QFJhp6F-CQ,18077-65575,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,42.4
https://ops.curated.com/orders/AgAAACkAR3P6HsZTTl6XdXifLieYAg,56075-19191,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,41.48
https://ops.curated.com/orders/AgAAACkA2DBv4ykwSraOyrhpfWUOxg,37306-06280,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,95.19
https://ops.curated.com/orders/AgAAACkAc1XHvKAISDCpNEY_X-EpWw,03503-87836,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,18.32
https://ops.curated.com/orders/AgAAACkAW1lw4Na_TTqdhBzCUUrNQg,61306-89174,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,40
https://ops.curated.com/orders/AgAAACkABvMwK_vJSWu9BZZj7GecyA,65617-26560,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,83.19
https://ops.curated.com/orders/AgAAACkAC7LMaKSvQCODxtvkTfgCZg,79868-03687,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,11.2
https://ops.curated.com/orders/AgAAACkAwdaB7AT7Ra2dLRbHudh9FA,72814-74753,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,18
https://ops.curated.com/orders/AgAAACkAng1KqHLGRhaeiWAT-ycyNQ,75151-12794,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,13.6
https://ops.curated.com/orders/AgAAACkAGuPv528zRbyN5kc9QxRiIQ,13480-91502,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,102.39
https://ops.curated.com/orders/AgAAACkAFojcIGn-TziJmqWq-ga2oQ,87976-81019,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,51.59
https://ops.curated.com/orders/AgAAACkADAhwesyVQq6KcVXnEdYpHw,49803-84497,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,22.4
https://ops.curated.com/orders/AgAAACkA7rkGfdlSSnubsuGlLW6mxA,00157-06485,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,48
https://ops.curated.com/orders/AgAAACkAiNcThtlFRO-LpGVPQ9qwZA,31666-29058,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,18.14
https://ops.curated.com/orders/AgAAACkAqKl25bJvRcKg06e_DuhBtA,72903-47784,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,91.19
https://ops.curated.com/orders/AgAAACkAaVm5bUS4RbaqATY7cVOq5A,08391-40700,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,73.58
https://ops.curated.com/orders/AgAAACkAZA0XR9flTGyN1KGD1ZYerQ,63972-21381,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,22.44
https://ops.curated.com/orders/AgAAACkAnuB2NXteQJeglzrhhHRBEQ,74164-40551,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,173.06
https://ops.curated.com/orders/AgAAACkAul5tj3h-RbCs0yNfx6f4wg,72722-68687,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,3.67
https://ops.curated.com/orders/AgAAACkAJOTkLTe1S5W9uWflKFP72Q,58513-65838,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,38.16
https://ops.curated.com/orders/AgAAACkAHv2Oap0wT_-tdtRj0x9Y9w,89844-43074,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,129.58
https://ops.curated.com/orders/AgAAACkA7aLosPhGQZyDXoD1Fu8Kqg,80652-49464,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,18.72
https://ops.curated.com/orders/AgAAACkAral_Hgo2QJK8oDc5jrRmog,93385-04623,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,20.88
https://ops.curated.com/orders/AgAAACkAYpfZOlsyQMWu78jZcnVjyQ,32563-15046,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,73.59
https://ops.curated.com/orders/AgAAACkAmNo0Yy--Qzeyl0QladZ5yw,16466-23190,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,24.39
https://ops.curated.com/orders/AgAAACkAMOEZN6h3TnCkOUN-n3ll6A,73828-74774,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,34.4
https://ops.curated.com/orders/AgAAACkAWwpRhhZDQ72-J95gZRwdbQ,90301-88385,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,75.99
https://ops.curated.com/orders/AgAAACkASZ8qlIqiTOm6RTEKkZ_HRg,23672-90329,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,32.4
https://ops.curated.com/orders/AgAAACkA339hKMgMSD2r6-ysXYrpFA,65934-64950,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,13.44
https://ops.curated.com/orders/AgAAACkA6SeE8he4TiakGWHQPxtfEA,12869-34958,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,52.77
https://ops.curated.com/orders/AgAAACkAjjkKV-YyRLCz7TxhNbY8aQ,51359-94429,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,22.4
https://ops.curated.com/orders/AgAAACkAPsMAETcCTHCZCZP5QSUy8Q,53343-60437,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,5.52
https://ops.curated.com/orders/AgAAACkABlf6G9xZSPu-op0HY1OUqA,00687-03816,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,47.68
https://ops.curated.com/orders/AgAAACkAzRX_cU0vRWSwYRamWrscyQ,44370-83281,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,64.79
https://ops.curated.com/orders/AgAAACkAO_96WZXJQv6p1pb92n0Pbg,99230-83980,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,46.59
https://ops.curated.com/orders/AgAAACkArvVl--kHTa6tbx2kn-fbXA,43767-43464,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,49.59
https://ops.curated.com/orders/AgAAACkAIaXky4POTHCf-sIEpxlYlA,66797-25011,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,28.8
https://ops.curated.com/orders/AgAAACkA-_3NnRJ0RFuRbkyll3-OtA,81821-78963,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,11.2
https://ops.curated.com/orders/AgAAACkAbUba_H7xT-u4Ya9V7bmHLg,89892-34731,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,34.56
https://ops.curated.com/orders/AgAAACkAgoXlGTANRZidddhjUKO7_w,68171-84368,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,56
https://ops.curated.com/orders/AgAAACkA4glXNfk_T1SayZf6vq0fPQ,03630-07288,https://ops.curated.com/experts/details/AgAAACoA_f7ejOL2TxGzf8mO4IAmRw,urn:biz-user:fdfede8c-e2f6-4f11-b37f-c98ee0802647,4.32
